Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16;Column17;Column18;Column19;Column20;Column21;Column22;Column23;Column24;Column25;Column26;Column27;Column28;Column29;Column30;Column31;Column32;Column33;Column34;Column35
IMEI;METAR;Date/Time (UTC);Unit Type;DataType;Latitude;Longitude;Elevation (ft);Tilt (°);Orientation (°);Wind Direction (°);Wind Speed (kt);Peak Wind Direction (°);Peak Wind Speed (kt);Visibility (SM);Weather;Cloud Layers (ft);Temperature (°F);DewPoint (°F);Relative Humidity (%);Altimeter (inHg);Precipitation (in/hr);Ceilometer Hits;Wind Chill (°F);Heat Index (°F);Lightning Frequency;Lightning Distance (NM);Voltage (V);Mode;Station Pressure (inHg);Pressure Altitude (ft);Density Altitude (ft);Sedimentatary Interference;Full Packet;
300534066581040;METAR 300534066581040 191835Z AUTO 33006G08KT 6SM ///029 ///031 M2/M9 A2970 RMK AO2 SLPNO 53.3075° -60.4006°;02/19/2026 1835Z;;Weather;53.3075;-60.4006;128;7;7;332;6;334;8;6SM;;2900, 3100;28.9;16.5;59;29.7;0;2/4;21.9;24.3;0; ;5.1;20 Minute;29.56;322;-1601;OK;@0deN:245:10/10  B:5.10:2:000000:79:000:ZZ  T:26/02/19,18:35:39  LA:53.30750  LO:-60.40060  EL:39:z  OR:7:7:7  TA:-1.7  BA:1001.50:2970  RH:59  WI:6:332:0.7:S  GU:8:334  LD:?:0:--  CL:2cc14:880:0:943:0  PW:0.00:0:?:--:90:271:271  VI:6.3  XA:0:0:0:0  XD:0:0:0:0:0  ;
300534066581040;METAR 300534066581040 191815Z AUTO 34005G07KT 6SM CLR M2/M9 A2970 RMK AO2 SLPNO 53.3075° -60.4006°;02/19/2026 1815Z;;Weather;53.3075;-60.4006;128;7;7;343;5;339;7;6SM;;CLR;28.6;15.6;58;29.7;0;0/4;22.4;23.9;0; ;5.1;20 Minute;29.56;323;-1601;OK;@0deN:244:10/10  B:5.10:2:000000:79:000:ZZ  T:26/02/19,18:15:39  LA:53.30750  LO:-60.40060  EL:39:z  OR:7:7:7  TA:-1.9  BA:1001.49:2970  RH:58  WI:5:343:0.7:S  GU:7:339  LD:?:0:--  CL:0cc14:0:0:0:0  PW:0.00:0:?:--:90:270:270  VI:6.3  XA:0:0:0:0  XD:0:0:0:0:0  ;
300534066581040;METAR 300534066581040 191755Z AUTO 36005G07KT 6SM ///031 M2/M9 A2970 RMK AO2 SLPNO 53.3075° -60.4006°;02/19/2026 1755Z;;Weather;53.3075;-60.4006;128;7;7;357;5;2;7;6SM;;3100;28.8;16.3;59;29.7;0;2/4;22.6;24.1;0; ;5.1;20 Minute;29.56;322;-1601;OK;@0deN:243:10/10  B:5.10:2:000000:79:000:ZZ  T:26/02/19,17:55:39  LA:53.30750  LO:-60.40060  EL:39:z  OR:7:7:7  TA:-1.8  BA:1001.50:2970  RH:59  WI:5:357:0.9:S  GU:7:2  LD:?:0:--  CL:1cc14:930:930:0:0  PW:0.00:0:?:--:90:270:270  VI:6.3  XA:0:0:0:0  XD:0:0:0:0:0  ;
300534066581040;METAR 300534066581040 191735Z AUTO 36005G06KT 6SM ///035 ///038 ///039 ///040 M2/M9 A2971 RMK AO2 SLPNO 53.3075° -60.4006°;02/19/2026 1735Z;;Weather;53.3075;-60.4006;128;7;7;356;5;354;6;6SM;;3500, 3800, 3900, 4000;28.6;16.5;60;29.71;0;4/4;22.4;24;0; ;5.1;20 Minute;29.57;320;-1601;OK;@0deN:242:10/10  B:5.10:2:000000:79:000:ZZ  T:26/02/19,17:35:39  LA:53.30750  LO:-60.40060  EL:39:z  OR:7:7:7  TA:-1.9  BA:1001.57:2971  RH:60  WI:5:356:1.1:S  GU:6:354  LD:?:0:--  CL:1cc14:1155:1180:1205:1055  PW:0.00:0:?:--:90:270:270  VI:6.3  XA:0:0:0:0  XD:0:0:0:0:0  ;
300534066581040;METAR 300534066581040 191715Z AUTO 01006G10KT 6SM ///029 ///035 ///036 ///037 M2/M8 A2971 RMK AO2 SLPNO 53.3075° -60.4006°;02/19/2026 1715Z;;Weather;53.3075;-60.4006;128;7;7;12;6;9;10;6SM;;2900, 3500, 3600, 3700;28.6;16.9;61;29.71;0;4/4;21.5;24;0; ;5.2;20 Minute;29.57;320;-1601;OK;@0deN:241:10/10  B:5.20:2:000000:79:000:ZZ  T:26/02/19,17:15:39  LA:53.30750  LO:-60.40060  EL:39:z  OR:7:7:7  TA:-1.9  BA:1001.60:2971  RH:61  WI:6:12:1.0:S  GU:10:9  LD:?:0:--  CL:1cc14:1105:1067:1142:880  PW:0.00:0:?:--:90:269:269  VI:6.3  XA:0:0:0:0  XD:0:0:0:0:0  ;
300534066581040;METAR 300534066581040 191655Z AUTO 36005G10KT 6SM ///031 ///033 ///036 M1/M7 A2971 RMK AO2 SLPNO 53.3075° -60.4006°;02/19/2026 1655Z;;Weather;53.3075;-60.4006;128;7;7;4;5;8;10;6SM;;3100, 3300, 3600;29.7;19.0;64;29.71;0;4/4;23.6;25.3;0; ;5.2;20 Minute;29.57;315;-1499;OK;@0deN:240:10/10  B:5.20:2:000000:79:000:ZZ  T:26/02/19,16:55:39  LA:53.30750  LO:-60.40060  EL:39:z  OR:7:7:7  TA:-1.3  BA:1001.76:2971  RH:64  WI:5:4:0.5:S  GU:10:8  LD:?:0:--  CL:1ca14:1005:943:1018:1105  PW:0.00:0:?:--:90:272:272  VI:6.3  XA:0:0:0:0  XD:0:0:0:0:0  ;
300534066581040;METAR 300534066581040 191635Z AUTO 33003G04KT 6SM ///024 ///026 ///029 M2/M7 A2972 RMK AO2 SLPNO 53.3075° -60.4006°;02/19/2026 1635Z;;Weather;53.3075;-60.4006;128;7;7;330;3;323;4;6SM;;2400, 2600, 2900;28.9;20.1;69;29.72;0;4/4;25.2;24.8;0; ;5.1;20 Minute;29.58;308;-1601;OK;@0deN:239:10/10  B:5.10:2:000000:79:000:ZZ  T:26/02/19,16:35:38  LA:53.30750  LO:-60.40060  EL:39:z  OR:7:7:7  TA:-1.7  BA:1002.02:2972  RH:69  WI:3:330:0.5:S  GU:4:323  LD:?:0:--  CL:1ca14:718:793:880:805  PW:0.00:0:?:--:90:276:276  VI:6.3  XA:0:0:0:0  XD:0:0:0:0:0  ;
300534066581040;METAR 300534066581040 191615Z AUTO 01004G06KT 6SM ///022 ///023 ///025 ///028 M2/M6 A2972 RMK AO2 SLPNO 53.3075° -60.4006°;02/19/2026 1615Z;;Weather;53.3075;-60.4006;128;7;8;6;4;9;6;6SM;;2200, 2300, 2500, 2800;29.1;21.2;72;29.72;0;4/4;24.1;25.1;0; ;5.1;20 Minute;29.58;305;-1601;OK;@0deN:238:10/10  B:5.10:2:000000:79:000:ZZ  T:26/02/19,16:15:39  LA:53.30750  LO:-60.40060  EL:39:z  OR:8:7:7  TA:-1.6  BA:1002.13:2972  RH:72  WI:4:6:0.5:S  GU:6:9  LD:?:0:--  CL:1ca14:843:693:680:755  PW:0.00:0:?:--:90:276:276  VI:6.3  XA:0:0:0:0  XD:0:0:0:0:0  ;
300534066581040;METAR 300534066581040 191555Z AUTO 34003KT 6SM ///003 ///021 ///024 ///025 M2/M6 A2972 RMK AO2 CLD LYR BLO 004 SLPNO 53.3075° -60.4006°;02/19/2026 1555Z;;Weather;53.3075;-60.4006;128;7;7;340;3;339;3;6SM;;300, 2100, 2400, 2500;28.6;21.7;75;29.72;0;4/4;24.8;24.7;0; ;5.2;20 Minute;29.58;304;-1601;OK;@0deN:237:10/10  B:5.20:2:000000:79:000:ZZ  T:26/02/19,15:55:39  LA:53.30750  LO:-60.40060  EL:39:z  OR:7:7:7  TA:-1.9  BA:1002.18:2972  RH:75  WI:3:340:0.4:S  GU:3:339  LD:?:0:--  CL:1ca14:106:630:768:730  PW:0.00:0:?:--:90:279:279  VI:6.3  XA:0:0:0:0  XD:0:0:0:0:0  ;
300534066581040;METAR 300534066581040 191535Z AUTO 26007G14KT 6SM ///008 ///022 ///027 ///028 00/M5 A2973 RMK AO2 SLPNO MAX WND 26014KT 53.3075° -60.4006°;02/19/2026 1535Z;;Weather;53.3075;-60.4006;128;7;9;263;7;256;14;6SM;;800, 2200, 2700, 2800;31.6;23.0;70;29.73;0;4/4;24.4;27.8;0; ;5.1;20 Minute;29.59;299;-1401;OK;@0deN:236:10/10  B:5.10:2:000000:79:000:ZZ  T:26/02/19,15:35:38  LA:53.30750  LO:-60.40060  EL:39:z  OR:9:7:7  TA:-0.2  BA:1002.36:2973  RH:70  WI:7:263:3.3:S  GU:14:256  LD:?:0:--  CL:1ca14:868:256:680:818  PW:0.00:792:?:ee:90:283:283  VI:6.3  XA:0:0:0:0  XD:0:0:0:0:0  ;
300534066581040;METAR 300534066581040 191515Z AUTO 28015G27KT 4SM ///003 ///026 ///027 M1/M6 A2973 RMK AO2 CLD LYR BLO 004 SLPNO MAX WND 28027KT 53.3075° -60.4006°;02/19/2026 1515Z;;Weather;53.3075;-60.4006;128;7;8;275;15;278;27;4SM;;300, 2600, 2700;30.4;20.5;66;29.73;0;4/4;18.7;26.2;0; ;5.1;20 Minute;29.59;297;-1499;OK;@0deN:235:10/10  B:5.10:2:000000:79:000:ZZ  T:26/02/19,15:15:39  LA:53.30750  LO:-60.40060  EL:39:z  OR:8:7:7  TA:-0.9  BA:1002.40:2973  RH:66  WI:15:275:6.3:S  GU:27:278  LD:?:0:--  CL:1ea14:99:780:830:805  PW:0.00:528:?:ac:90:298:298  VI:4.5  XA:0:0:0:0  XD:0:0:0:0:0  ;
300534066581040;METAR 300534066581040 191455Z AUTO 32007G09KT 6SM ///001 ///002 ///006 ///034 M3/M9 A2973 RMK AO2 CLD LYR BLO 004 SLPNO 53.3075° -60.4006°;02/19/2026 1455Z;;Weather;53.3075;-60.4006;128;7;7;324;7;321;9;6SM;;100, 200, 600, 3400;26.4;16.3;65;29.73;0;4/4;18;21.8;0; ;5.1;20 Minute;29.59;296;-1801;OK;@0deN:234:10/10  B:5.10:2:000000:79:000:ZZ  T:26/02/19,14:55:39  LA:53.30750  LO:-60.40060  EL:39:z  OR:7:7:7  TA:-3.1  BA:1002.47:2973  RH:65  WI:7:324:0.6:S  GU:9:321  LD:?:0:--  CL:4ea14:1030:181:60:30  PW:0.00:0:?:--:78:279:279  VI:6.3  XA:0:0:0:0  XD:0:0:0:0:0  ;
300534066581040;METAR 300534066581040 191435Z AUTO 32005G06KT 6SM ///004 ///036 ///037 M3/M9 A2974 RMK AO2 SLPNO 53.3075° -60.4006°;02/19/2026 1435Z;;Weather;53.3075;-60.4006;128;7;7;319;5;324;6;6SM;;400, 3600, 3700;26.4;16.3;65;29.74;0;3/4;19.8;21.8;0; ;5.1;20 Minute;29.6;292;-1801;OK;@0deN:233:10/10  B:5.10:2:000000:79:000:ZZ  T:26/02/19,14:35:39  LA:53.30750  LO:-60.40060  EL:39:z  OR:7:7:7  TA:-3.1  BA:1002.61:2974  RH:65  WI:5:319:0.8:S  GU:6:324  LD:?:0:--  CL:1ca14:0:1130:1092:118  PW:0.00:0:?:--:78:280:280  VI:6.3  XA:0:0:0:0  XD:0:0:0:0:0  ;
300534066581040;METAR 300534066581040 191415Z AUTO 32004G06KT 6SM ///001 ///002 ///006 M3/M9 A2974 RMK AO2 CLD LYR BLO 004 SLPNO 53.3075° -60.4006°;02/19/2026 1415Z;;Weather;53.3075;-60.4006;128;7;8;315;4;321;6;6SM;;100, 200, 600;26.2;15.8;64;29.74;0;4/4;20.7;21.6;0; ;5.1;20 Minute;29.6;290;-1801;OK;@0deN:232:10/10  B:5.10:2:000000:79:000:ZZ  T:26/02/19,14:15:38  LA:53.30750  LO:-60.40060  EL:39:z  OR:8:7:7  TA:-3.2  BA:1002.69:2974  RH:64  WI:4:315:0.7:S  GU:6:321  LD:?:0:--  CL:4ea14:60:60:193:30  PW:0.00:0:?:--:72:288:288  VI:6.3  XA:0:0:0:0  XD:0:0:0:0:0  ;
300534066581040;METAR 300534066581040 191355Z AUTO 29003G04KT 6SM ///006 ///040 M4/M9 A2974 RMK AO2 SLPNO 53.3075° -60.4006°;02/19/2026 1355Z;;Weather;53.3075;-60.4006;128;7;8;285;3;282;4;6SM;;600, 4000;25.2;15.8;67;29.74;0;3/4;20.9;20.5;0; ;5.1;20 Minute;29.6;289;-1900;OK;@0deN:231:10/10  B:5.10:2:000000:79:000:ZZ  T:26/02/19,13:55:39  LA:53.30750  LO:-60.40060  EL:39:z  OR:8:7:7  TA:-3.8  BA:1002.71:2974  RH:67  WI:3:285:0.4:S  GU:4:282  LD:?:0:--  CL:1cc14:1205:0:168:168  PW:0.00:0:?:--:90:271:271  VI:6.3  XA:0:0:0:0  XD:0:0:0:0:0  ;
300534066581040;METAR 300534066581040 191335Z AUTO 28003G06KT 6SM ///031 ///032 ///033 ///037 M4/M9 A2974 RMK AO2 SLPNO 53.3075° -60.4006°;02/19/2026 1335Z;;Weather;53.3075;-60.4006;128;7;7;282;3;276;6;6SM;;3100, 3200, 3300, 3700;24.4;15.8;69;29.74;0;4/4;20.1;19.8;0; ;5;20 Minute;29.6;285;-1900;OK;@0deN:230:10/10  B:5.00:2:000000:79:000:ZZ  T:26/02/19,13:35:39  LA:53.30750  LO:-60.40060  EL:39:z  OR:7:7:7  TA:-4.2  BA:1002.87:2974  RH:69  WI:3:282:0.5:S  GU:6:276  LD:?:0:--  CL:1ca14:1130:993:968:955  PW:0.00:0:?:--:90:270:270  VI:6.3  XA:0:0:0:0  XD:0:0:0:0:0  ;
300534066581040;METAR 300534066581040 191315Z AUTO 28004G05KT 6SM ///033 ///034 ///035 M5/M9 A2974 RMK AO2 SLPNO 53.3075° -60.4006°;02/19/2026 1315Z;;Weather;53.3075;-60.4006;128;7;8;280;4;280;5;6SM;;3300, 3400, 3500;23.9;15.8;71;29.74;0;4/4;18;19.3;0; ;5;20 Minute;29.6;286;-2001;OK;@0deN:229:10/10  B:5.00:2:000000:79:000:ZZ  T:26/02/19,13:15:39  LA:53.30750  LO:-60.40060  EL:39:z  OR:8:7:7  TA:-4.5  BA:1002.80:2974  RH:71  WI:4:280:0.6:S  GU:5:280  LD:?:0:--  CL:1ca14:1043:993:1005:1080  PW:0.00:0:?:--:90:270:270  VI:6.3  XA:0:0:0:0  XD:0:0:0:0:0  ;
300534066581040;METAR 300534066581040 191255Z AUTO 27003G04KT 6SM ///030 ///032 ///033 M4/M8 A2975 RMK AO2 SLPNO 53.3075° -60.4006°;02/19/2026 1255Z;;Weather;53.3075;-60.4006;128;7;7;273;3;268;4;6SM;;3000, 3200, 3300;24.4;17.4;74;29.75;0;4/4;20.1;20;0; ;5;20 Minute;29.61;283;-2001;OK;@0deN:228:10/10  B:5.00:2:000000:79:000:ZZ  T:26/02/19,12:55:39  LA:53.30750  LO:-60.40060  EL:39:z  OR:7:7:7  TA:-4.2  BA:1002.94:2975  RH:74  WI:3:273:0.5:S  GU:4:268  LD:?:0:--  CL:1ca14:905:993:968:918  PW:0.00:0:?:--:90:270:270  VI:6.3  XA:0:0:0:0  XD:0:0:0:0:0  ;
300534066581040;METAR 300534066581040 191235Z AUTO 25014G34KT 6SM ///035 ///036 ///037 M4/M9 A2975 RMK AO2 SLPNO MAX WND 25034KT 53.3075° -60.4006°;02/19/2026 1235Z;;Weather;53.3075;-60.4006;128;7;8;248;14;246;34;6SM;;3500, 3600, 3700;24.1;15.8;70;29.75;0;4/4;11;19.5;0; ;5;20 Minute;29.61;280;-2001;OK;@0deN:227:10/10  B:5.00:2:000000:79:000:ZZ  T:26/02/19,12:35:39  LA:53.30750  LO:-60.40060  EL:39:z  OR:8:7:7  TA:-4.4  BA:1003.02:2975  RH:70  WI:14:248:1.6:S  GU:34:246  LD:?:0:--  CL:1cc14:1130:1092:1080:1080  PW:0.00:264:?:--:90:273:273  VI:6.3  XA:0:0:0:0  XD:0:0:0:0:0  ;
300534066581040;METAR 300534066581040 191215Z AUTO 31002G04KT 6SM ///035 M5/M10 A2975 RMK AO2 SLPNO 53.3075° -60.4006°;02/19/2026 1215Z;;Weather;53.3075;-60.4006;128;7;8;305;2;304;4;6SM;;3500;23.0;14.7;70;29.75;0;4/4;;18.3;0; ;5;20 Minute;29.61;281;-2100;OK;@0deN:226:10/10  B:5.00:2:000000:79:000:ZZ  T:26/02/19,12:15:39  LA:53.30750  LO:-60.40060  EL:39:z  OR:8:7:7  TA:-5.0  BA:1002.99:2975  RH:70  WI:2:305:0.5:S  GU:4:304  LD:?:0:--  CL:1cc14:1067:1067:1055:1080  PW:0.00:0:?:--:90:269:269  VI:6.3  XA:0:0:0:0  XD:0:0:0:0:0  ;
300534066581040;METAR 300534066581040 191155Z AUTO 33004KT 6SM ///035 M5/M10 A2974 RMK AO2 SLPNO 53.3075° -60.4006°;02/19/2026 1155Z;;Weather;53.3075;-60.4006;128;7;8;325;4;323;4;6SM;;3500;22.8;14.5;70;29.74;0;4/4;16.7;18.1;0; ;5.1;20 Minute;29.6;285;-2100;OK;@0deN:225:10/10  B:5.10:2:000000:79:000:ZZ  T:26/02/19,11:55:39  LA:53.30750  LO:-60.40060  EL:39:z  OR:8:7:7  TA:-5.1  BA:1002.84:2974  RH:70  WI:4:325:0.6:S  GU:4:323  LD:?:0:--  CL:1cc14:1055:1055:1055:1067  PW:0.00:0:?:--:90:269:269  VI:6.3  XA:0:0:0:0  XD:0:0:0:0:0  ;
300534066581040;METAR 300534066581040 191135Z AUTO 30005G07KT 6SM ///035 ///036 ///037 M5/M10 A2974 RMK AO2 SLPNO 53.3075° -60.4006°;02/19/2026 1135Z;;Weather;53.3075;-60.4006;128;7;8;300;5;298;7;6SM;;3500, 3600, 3700;22.5;14.2;70;29.74;0;4/4;15.1;17.7;0; ;5.1;20 Minute;29.6;290;-2100;OK;@0deN:224:10/10  B:5.10:2:000000:79:000:ZZ  T:26/02/19,11:35:39  LA:53.30750  LO:-60.40060  EL:39:z  OR:8:7:7  TA:-5.3  BA:1002.66:2974  RH:70  WI:5:300:1.2:S  GU:7:298  LD:?:0:--  CL:2cc14:1080:1117:1080:1092  PW:0.00:0:?:--:90:270:270  VI:6.3  XA:0:0:0:0  XD:0:0:0:0:0  ;
300534066581040;METAR 300534066581040 191115Z AUTO 32006G07KT 6SM ///036 ///037 ///038 M5/M10 A2973 RMK AO2 SLPNO 53.3075° -60.4006°;02/19/2026 1115Z;;Weather;53.3075;-60.4006;128;7;7;317;6;319;7;6SM;;3600, 3700, 3800;22.8;14.2;69;29.73;0;4/4;14.5;18;0; ;5.1;20 Minute;29.59;294;-2100;OK;@0deN:223:10/10  B:5.10:2:000000:79:000:ZZ  T:26/02/19,11:15:38  LA:53.30750  LO:-60.40060  EL:39:z  OR:7:7:7  TA:-5.1  BA:1002.53:2973  RH:69  WI:6:317:0.9:S  GU:7:319  LD:?:0:--  CL:1cc14:1167:1105:1117:1117  PW:0.00:0:?:--:90:268:268  VI:6.3  XA:0:0:0:0  XD:0:0:0:0:0  ;
300534066581040;METAR 300534066581040 191055Z AUTO 32007G09KT 6SM ///036 ///037 ///038 M5/M10 A2973 RMK AO2 SLPNO 53.3075° -60.4006°;02/19/2026 1055Z;;Weather;53.3075;-60.4006;128;7;8;319;7;321;9;6SM;;3600, 3700, 3800;22.8;14.2;69;29.73;0;4/4;13.6;18;0; ;5.1;20 Minute;29.59;295;-2100;OK;@0deN:222:10/10  B:5.10:2:000000:79:000:ZZ  T:26/02/19,10:55:39  LA:53.30750  LO:-60.40060  EL:39:z  OR:8:7:7  TA:-5.1  BA:1002.50:2973  RH:69  WI:7:319:0.9:S  GU:9:321  LD:?:0:--  CL:1cc14:1155:1130:1117:1105  PW:0.00:0:?:--:90:269:269  VI:6.3  XA:0:0:0:0  XD:0:0:0:0:0  ;
300534066581040;METAR 300534066581040 191035Z AUTO 32007G08KT 6SM ///036 ///037 ///038 M5/M10 A2973 RMK AO2 SLPNO 53.3075° -60.4006°;02/19/2026 1035Z;;Weather;53.3075;-60.4006;128;7;8;318;7;319;8;6SM;;3600, 3700, 3800;22.8;14.2;69;29.73;0;4/4;13.6;18;0; ;5.1;20 Minute;29.59;294;-2100;OK;@0deN:221:10/10  B:5.10:2:000000:79:000:ZZ  T:26/02/19,10:35:39  LA:53.30750  LO:-60.40060  EL:39:z  OR:8:7:7  TA:-5.1  BA:1002.52:2973  RH:69  WI:7:318:0.8:S  GU:8:319  LD:?:0:--  CL:1cc14:1155:1142:1117:1105  PW:0.00:0:?:--:90:271:271  VI:6.3  XA:0:0:0:0  XD:0:0:0:0:0  ;
300534066581040;METAR 300534066581040 191015Z AUTO 32006G08KT 6SM ///036 ///037 M5/M10 A2974 RMK AO2 SLPNO 53.3075° -60.4006°;02/19/2026 1015Z;;Weather;53.3075;-60.4006;128;7;8;321;6;322;8;6SM;;3600, 3700;22.6;14.0;69;29.74;0;4/4;14.3;17.9;0; ;5.1;20 Minute;29.6;291;-2100;OK;@0deN:220:10/10  B:5.10:2:000000:79:000:ZZ  T:26/02/19,10:15:39  LA:53.30750  LO:-60.40060  EL:39:z  OR:8:7:7  TA:-5.2  BA:1002.62:2974  RH:69  WI:6:321:0.8:S  GU:8:322  LD:?:0:--  CL:1cc14:1142:1092:1092:1130  PW:0.00:0:?:--:90:269:269  VI:6.3  XA:0:0:0:0  XD:0:0:0:0:0  ;
300534066581040;METAR 300534066581040 190955Z AUTO 32006G09KT 6SM ///035 ///036 ///037 M5/M10 A2974 RMK AO2 SLPNO 53.3075° -60.4006°;02/19/2026 0955Z;;Weather;53.3075;-60.4006;128;7;8;321;6;322;9;6SM;;3500, 3600, 3700;22.6;14.0;69;29.74;0;4/4;14.3;17.9;0; ;5.1;20 Minute;29.6;291;-2100;OK;@0deN:219:10/10  B:5.10:2:000000:79:000:ZZ  T:26/02/19,09:55:39  LA:53.30750  LO:-60.40060  EL:39:z  OR:8:7:7  TA:-5.2  BA:1002.64:2974  RH:69  WI:6:321:0.6:S  GU:9:322  LD:?:0:--  CL:1cc14:1117:1092:1080:1117  PW:0.00:0:?:--:90:271:271  VI:6.3  XA:0:0:0:0  XD:0:0:0:0:0  ;
300534066581040;METAR 300534066581040 190935Z AUTO 33006G07KT 6SM ///036 ///037 M5/M10 A2974 RMK AO2 SLPNO 53.3075° -60.4006°;02/19/2026 0935Z;;Weather;53.3075;-60.4006;128;7;7;326;6;330;7;6SM;;3600, 3700;22.5;13.8;69;29.74;0;4/4;14.1;17.6;0; ;5.1;20 Minute;29.6;291;-2100;OK;@0deN:218:10/10  B:5.10:2:000000:79:000:ZZ  T:26/02/19,09:35:39  LA:53.30750  LO:-60.40060  EL:39:z  OR:7:7:7  TA:-5.3  BA:1002.65:2974  RH:69  WI:6:326:0.8:S  GU:7:330  LD:?:0:--  CL:2cc14:1117:1117:1142:1092  PW:0.00:0:?:--:90:270:270  VI:6.3  XA:0:0:0:0  XD:0:0:0:0:0  ;
300534066581040;METAR 300534066581040 190915Z AUTO 32007G08KT 6SM ///035 ///036 ///037 M5/M10 A2974 RMK AO2 SLPNO 53.3075° -60.4006°;02/19/2026 0915Z;;Weather;53.3075;-60.4006;128;7;8;320;7;320;8;6SM;;3500, 3600, 3700;22.6;14.0;69;29.74;0;4/4;13.4;17.9;0; ;5.1;20 Minute;29.6;290;-2100;OK;@0deN:217:10/10  B:5.10:2:000000:79:000:ZZ  T:26/02/19,09:15:39  LA:53.30750  LO:-60.40060  EL:39:z  OR:8:7:7  TA:-5.2  BA:1002.68:2974  RH:69  WI:7:320:0.9:S  GU:8:320  LD:?:0:--  CL:1cc14:1130:1105:1067:1130  PW:0.00:0:?:--:90:269:269  VI:6.3  XA:0:0:0:0  XD:0:0:0:0:0  ;
300534066581040;METAR 300534066581040 190855Z AUTO 33007G08KT 6SM ///036 ///037 M5/M10 A2974 RMK AO2 SLPNO 53.3075° -60.4006°;02/19/2026 0855Z;;Weather;53.3075;-60.4006;128;7;8;328;7;324;8;6SM;;3600, 3700;22.5;13.8;69;29.74;0;4/4;13.2;17.6;0; ;5.1;20 Minute;29.6;291;-2100;OK;@0deN:216:10/10  B:5.10:2:000000:79:000:ZZ  T:26/02/19,08:55:39  LA:53.30750  LO:-60.40060  EL:39:z  OR:8:7:7  TA:-5.3  BA:1002.65:2974  RH:69  WI:7:328:0.7:S  GU:8:324  LD:?:0:--  CL:1ca14:1092:1092:1130:1117  PW:0.00:0:?:--:90:270:270  VI:6.3  XA:0:0:0:0  XD:0:0:0:0:0  ;
300534066581040;METAR 300534066581040 190835Z AUTO 34006G07KT 6SM ///035 ///036 M5/M10 A2974 RMK AO2 SLPNO 53.3075° -60.4006°;02/19/2026 0835Z;;Weather;53.3075;-60.4006;128;7;8;342;6;343;7;6SM;;3500, 3600;22.5;13.8;69;29.74;0;4/4;14.1;17.6;0; ;5.1;20 Minute;29.6;291;-2100;OK;@0deN:215:10/10  B:5.10:2:000000:79:000:ZZ  T:26/02/19,08:35:38  LA:53.30750  LO:-60.40060  EL:39:z  OR:8:7:7  TA:-5.3  BA:1002.64:2974  RH:69  WI:6:342:0.9:S  GU:7:343  LD:?:0:--  CL:2cc14:1080:1092:1105:1080  PW:0.00:0:?:--:90:269:269  VI:6.3  XA:0:0:0:0  XD:0:0:0:0:0  ;
300534066581040;METAR 300534066581040 190815Z AUTO 34007G09KT 6SM ///035 ///036 M5/M10 A2974 RMK AO2 SLPNO 53.3075° -60.4006°;02/19/2026 0815Z;;Weather;53.3075;-60.4006;128;7;8;340;7;341;9;6SM;;3500, 3600;22.5;13.8;69;29.74;0;4/4;13.2;17.6;0; ;5.1;20 Minute;29.6;290;-2100;OK;@0deN:214:10/10  B:5.10:2:000000:79:000:ZZ  T:26/02/19,08:15:38  LA:53.30750  LO:-60.40060  EL:39:z  OR:8:7:7  TA:-5.3  BA:1002.69:2974  RH:69  WI:7:340:0.8:S  GU:9:341  LD:?:0:--  CL:1cc14:1055:1105:1067:1067  PW:0.00:0:?:--:90:270:270  VI:6.3  XA:0:0:0:0  XD:0:0:0:0:0  ;
300534066581040;METAR 300534066581040 190755Z AUTO 33006G07KT 6SM ///033 ///034 ///035 M5/M10 A2974 RMK AO2 SLPNO 53.3075° -60.4006°;02/19/2026 0755Z;;Weather;53.3075;-60.4006;128;7;7;327;6;325;7;6SM;;3300, 3400, 3500;22.5;13.8;69;29.74;0;4/4;14.1;17.6;0; ;5.1;20 Minute;29.6;288;-2100;OK;@0deN:213:10/10  B:5.10:2:000000:79:000:ZZ  T:26/02/19,07:55:39  LA:53.30750  LO:-60.40060  EL:39:z  OR:7:7:7  TA:-5.3  BA:1002.76:2974  RH:69  WI:6:327:0.6:S  GU:7:325  LD:?:0:--  CL:1cc14:1005:1043:1055:1030  PW:0.00:0:?:--:90:269:269  VI:6.3  XA:0:0:0:0  XD:0:0:0:0:0  ;
300534066581040;METAR 300534066581040 190735Z AUTO 35005G06KT 6SM ///031 ///032 M5/M10 A2974 RMK AO2 SLPNO 53.3075° -60.4006°;02/19/2026 0735Z;;Weather;53.3075;-60.4006;128;7;7;348;5;353;6;6SM;;3100, 3200;22.6;13.6;68;29.74;0;4/4;15.3;17.8;0; ;5.1;20 Minute;29.6;288;-2100;OK;@0deN:212:10/10  B:5.10:2:000000:79:000:ZZ  T:26/02/19,07:35:38  LA:53.30750  LO:-60.40060  EL:39:z  OR:7:7:7  TA:-5.2  BA:1002.76:2974  RH:68  WI:5:348:0.8:S  GU:6:353  LD:?:0:--  CL:1ca14:943:968:980:968  PW:0.00:0:?:--:90:269:269  VI:6.3  XA:0:0:0:0  XD:0:0:0:0:0  ;
